ansatz_type,problem_index,trial,energy,exact_energy,error,time,build_time,opt_time,params,depth,converged,adapt_iterations,adapt_initial_energy,adapt_energy_drop,adapt_history_length,termination_criterion
MonteCarloMomentumBuilder,7,2,-20.295263958168185,-24.0,3.704736041831815,1.646817922592163,1.4833409786224365,0.16347694396972656,11,9,False,,,,,
MonteCarloMomentumBuilder,8,2,-9.999960546462495,-10.0,3.9453537505451663e-05,1.1847257614135742,1.0321898460388184,0.15253591537475586,10,12,True,,,,,
MonteCarloMomentumBuilder,9,2,-9.987774877880065,-10.0,0.01222512211993454,1.1177518367767334,0.9683599472045898,0.14939188957214355,10,14,False,,,,,
MonteCarloMomentumBuilder,10,2,-14.90179862787608,-15.0,0.09820137212392055,1.125199794769287,0.9744620323181152,0.15073776245117188,10,13,False,,,,,
MonteCarloMomentumBuilder,11,2,-11.988488888189593,-12.0,0.01151111181040676,6.658013105392456,6.414009094238281,0.2440040111541748,20,12,False,,,,,
MonteCarloMomentumBuilder,12,2,-13.645568456718511,-10.0,3.645568456718511,1.6288411617279053,1.4599931240081787,0.16884803771972656,11,10,False,,,,,
MonteCarloMomentumBuilder,1,3,-9.999999993118848,-10.0,6.881151648485684e-09,0.020271778106689453,8.988380432128906e-05,0.020181894302368164,1,1,True,,,,,
MonteCarloMomentumBuilder,2,3,10.000000006611288,500.0,489.9999999933887,0.018519163131713867,7.510185241699219e-05,0.018444061279296875,1,1,False,,,,,
MonteCarloMomentumBuilder,3,3,-9.999973394483519,-10.0,2.6605516481481573e-05,0.5197498798370361,0.39304399490356445,0.12670588493347168,8,13,True,,,,,
MonteCarloMomentumBuilder,4,3,-12.999944671326254,-13.0,5.5328673745691503e-05,0.5167512893676758,0.39520263671875,0.12154865264892578,8,13,True,,,,,
MonteCarloMomentumBuilder,5,3,-21.924184186212912,-22.0,0.0758158137870879,0.7962946891784668,0.656282901763916,0.14001178741455078,9,14,False,,,,,
MonteCarloMomentumBuilder,6,3,-8.727326822771532,-7.0,1.7273268227715324,1.1438462734222412,0.9895741939544678,0.15427207946777344,10,13,False,,,,,
MonteCarloMomentumBuilder,7,3,-23.54575160926754,-24.0,0.4542483907324595,1.6142818927764893,1.4473977088928223,0.166884183883667,11,9,False,,,,,
MonteCarloMomentumBuilder,8,3,-9.99680259925853,-10.0,0.0031974007414703465,1.1783943176269531,1.0299031734466553,0.14849114418029785,10,12,False,,,,,
MonteCarloMomentumBuilder,9,3,-9.996582746364368,-10.0,0.003417253635632278,1.1195194721221924,0.9743762016296387,0.1451432704925537,10,14,False,,,,,
MonteCarloMomentumBuilder,10,3,-14.816519885597694,-15.0,0.18348011440230572,1.117741584777832,0.9642398357391357,0.1535017490386963,10,13,False,,,,,
MonteCarloMomentumBuilder,11,3,-11.986405504299249,-12.0,0.013594495700750997,6.698846101760864,6.398842096328735,0.3000040054321289,20,12,False,,,,,
MonteCarloMomentumBuilder,12,3,-13.309200694788025,-10.0,3.309200694788025,3.8271312713623047,3.4173240661621094,0.4098072052001953,11,10,False,,,,,
MonteCarloMomentumBuilder,1,4,-9.999999993118848,-10.0,6.881151648485684e-09,0.0226287841796875,0.00035691261291503906,0.02227187156677246,1,1,True,,,,,
MonteCarloMomentumBuilder,2,4,10.000000006611288,500.0,489.9999999933887,0.01821589469909668,8.7738037109375e-05,0.018128156661987305,1,1,False,,,,,
MonteCarloMomentumBuilder,3,4,-9.999999809277448,-10.0,1.9072255241781022e-07,0.5887711048126221,0.4632749557495117,0.12549614906311035,8,13,True,,,,,
MonteCarloMomentumBuilder,4,4,-12.94811601813742,-13.0,0.0518839818625807,0.504382848739624,0.3888108730316162,0.11557197570800781,8,13,False,,,,,
MonteCarloMomentumBuilder,5,4,-21.99997032078098,-22.0,2.967921901841919e-05,0.8221137523651123,0.6852748394012451,0.1368389129638672,9,14,True,,,,,
MonteCarloMomentumBuilder,6,4,-8.932543429488817,-7.0,1.9325434294888169,1.127290964126587,0.9826681613922119,0.144622802734375,10,13,False,,,,,
MonteCarloMomentumBuilder,7,4,-21.182699948231896,-24.0,2.817300051768104,2.550593137741089,2.395426034927368,0.1551671028137207,11,9,False,,,,,
MonteCarloMomentumBuilder,8,4,-9.999960061999573,-10.0,3.993800042678686e-05,1.2122936248779297,1.0651867389678955,0.14710688591003418,10,12,True,,,,,
MonteCarloMomentumBuilder,9,4,-9.979581489519456,-10.0,0.020418510480544327,1.1379826068878174,0.9827418327331543,0.15524077415466309,10,14,False,,,,,
MonteCarloMomentumBuilder,10,4,-14.877318666045408,-15.0,0.12268133395459202,1.1858983039855957,1.0359241962432861,0.14997410774230957,10,13,False,,,,,
MonteCarloMomentumBuilder,11,4,-11.982847300710342,-12.0,0.017152699289658457,6.728995084762573,6.4774229526519775,0.2515721321105957,20,12,False,,,,,
MonteCarloMomentumBuilder,12,4,-13.693775973927455,-10.0,3.6937759739274547,1.5922062397003174,1.4371001720428467,0.1551060676574707,11,10,False,,,,,
MonteCarloMomentumBuilder,1,5,-9.999999993118848,-10.0,6.881151648485684e-09,0.022098541259765625,9.179115295410156e-05,0.022006750106811523,1,1,True,,,,,
MonteCarloMomentumBuilder,2,5,10.000000006611288,500.0,489.9999999933887,0.0181427001953125,0.00010395050048828125,0.01803874969482422,1,1,False,,,,,
MonteCarloMomentumBuilder,3,5,-9.999989459703897,-10.0,1.0540296102590219e-05,0.514580488204956,0.3984372615814209,0.11614322662353516,8,13,True,,,,,
MonteCarloMomentumBuilder,4,5,-12.918360200126624,-13.0,0.08163979987337555,0.5372326374053955,0.4111328125,0.1260998249053955,8,13,False,,,,,
MonteCarloMomentumBuilder,5,5,-21.240144423844498,-22.0,0.7598555761555019,0.7879958152770996,0.6579148769378662,0.1300809383392334,9,14,False,,,,,
MonteCarloMomentumBuilder,6,5,-6.784557772545934,-7.0,0.21544222745406572,1.099684238433838,0.9592010974884033,0.14048314094543457,10,13,False,,,,,
MonteCarloMomentumBuilder,7,5,-22.93840033662707,-24.0,1.061599663372931,1.5841121673583984,1.435115098953247,0.14899706840515137,11,9,False,,,,,
MonteCarloMomentumBuilder,8,5,-9.999477727229365,-10.0,0.0005222727706346575,1.189753770828247,1.0392048358917236,0.15054893493652344,10,12,True,,,,,
MonteCarloMomentumBuilder,9,5,-9.998754953598334,-10.0,0.0012450464016655616,1.1103835105895996,0.9721353054046631,0.13824820518493652,10,14,False,,,,,
MonteCarloMomentumBuilder,10,5,-14.999979333427557,-15.0,2.0666572442706865e-05,1.114980936050415,0.9626901149749756,0.15229082107543945,10,13,True,,,,,
MonteCarloMomentumBuilder,11,5,-11.890271667363256,-12.0,0.10972833263674353,6.782798767089844,6.514977931976318,0.2678208351135254,20,12,False,,,,,
MonteCarloMomentumBuilder,12,5,-13.911382357142369,-10.0,3.9113823571423687,1.6287927627563477,1.461824893951416,0.16696786880493164,11,10,False,,,,,
MonteCarloMomentumBuilder,1,6,-9.999999993118848,-10.0,6.881151648485684e-09,0.020092248916625977,0.00011515617370605469,0.019977092742919922,1,1,True,,,,,
MonteCarloMomentumBuilder,2,6,10.000000006611288,500.0,489.9999999933887,0.019366979598999023,8.082389831542969e-05,0.019286155700683594,1,1,False,,,,,
MonteCarloMomentumBuilder,3,6,-9.99997291854605,-10.0,2.7081453950472678e-05,0.522273063659668,0.4002869129180908,0.12198615074157715,8,13,True,,,,,
MonteCarloMomentumBuilder,4,6,-12.994596075178471,-13.0,0.00540392482152896,0.5199422836303711,0.39300036430358887,0.12694191932678223,8,13,False,,,,,
MonteCarloMomentumBuilder,5,6,-21.840193266416563,-22.0,0.15980673358343722,0.8017299175262451,0.6649808883666992,0.1367490291595459,9,14,False,,,,,
MonteCarloMomentumBuilder,6,6,-8.832371591482936,-7.0,1.8323715914829357,1.2134690284729004,1.0669491291046143,0.14651989936828613,10,13,False,,,,,
MonteCarloMomentumBuilder,7,6,-22.951920140261045,-24.0,1.0480798597389551,1.6268558502197266,1.4647839069366455,0.16207194328308105,11,9,False,,,,,
MonteCarloMomentumBuilder,8,6,-9.999606353920834,-10.0,0.00039364607916603234,1.195594072341919,1.0525219440460205,0.14307212829589844,10,12,True,,,,,
MonteCarloMomentumBuilder,9,6,-9.99117315209962,-10.0,0.00882684790038013,1.1260461807250977,0.974128007888794,0.1519181728363037,10,14,False,,,,,
MonteCarloMomentumBuilder,10,6,-14.813833726803065,-15.0,0.18616627319693535,1.1418309211730957,0.9933440685272217,0.14848685264587402,10,13,False,,,,,
MonteCarloMomentumBuilder,11,6,-11.977200635258985,-12.0,0.022799364741015182,6.832972049713135,6.552854061126709,0.2801179885864258,20,12,False,,,,,
MonteCarloMomentumBuilder,12,6,-13.915121599241488,-10.0,3.9151215992414876,1.7399077415466309,1.5657427310943604,0.1741650104522705,11,10,False,,,,,
MonteCarloMomentumBuilder,1,7,-9.999999993118848,-10.0,6.881151648485684e-09,0.020984172821044922,0.00010013580322265625,0.020884037017822266,1,1,True,,,,,
MonteCarloMomentumBuilder,2,7,10.000000006611288,500.0,489.9999999933887,0.02015972137451172,0.0001418590545654297,0.02001786231994629,1,1,False,,,,,
MonteCarloMomentumBuilder,3,7,-9.999992990212974,-10.0,7.009787026390768e-06,0.5264861583709717,0.4048480987548828,0.12163805961608887,8,13,True,,,,,
MonteCarloMomentumBuilder,4,7,-12.935027006157458,-13.0,0.06497299384254163,0.519157886505127,0.3940238952636719,0.12513399124145508,8,13,False,,,,,
MonteCarloMomentumBuilder,5,7,-21.30485312866458,-22.0,0.695146871335421,0.8097827434539795,0.6779518127441406,0.13183093070983887,9,14,False,,,,,
MonteCarloMomentumBuilder,6,7,-8.627490387402894,-7.0,1.6274903874028936,1.1459112167358398,0.9992630481719971,0.14664816856384277,10,13,False,,,,,
MonteCarloMomentumBuilder,7,7,-23.7105584183164,-24.0,0.2894415816836009,1.638597011566162,1.4757769107818604,0.16282010078430176,11,9,False,,,,,
MonteCarloMomentumBuilder,8,7,-9.999985627223758,-10.0,1.4372776242055352e-05,1.239192008972168,1.0802569389343262,0.1589350700378418,10,12,True,,,,,
MonteCarloMomentumBuilder,9,7,-9.852261019444411,-10.0,0.1477389805555891,1.1539299488067627,0.9989428520202637,0.15498709678649902,10,14,False,,,,,
MonteCarloMomentumBuilder,10,7,-14.969649610291732,-15.0,0.030350389708267755,1.1265590190887451,0.9786908626556396,0.14786815643310547,10,13,False,,,,,
MonteCarloMomentumBuilder,11,7,-11.779565391861663,-12.0,0.22043460813833704,6.750108957290649,6.491549968719482,0.258558988571167,20,12,False,,,,,
MonteCarloMomentumBuilder,12,7,-15.984530232874611,-10.0,5.9845302328746115,1.6500415802001953,1.4786198139190674,0.17142176628112793,11,10,False,,,,,
MonteCarloMomentumBuilder,1,8,-9.999999993118848,-10.0,6.881151648485684e-09,0.018761873245239258,0.0001049041748046875,0.01865696907043457,1,1,True,,,,,
MonteCarloMomentumBuilder,2,8,10.000000006611288,500.0,489.9999999933887,0.019167661666870117,8.392333984375e-05,0.019083738327026367,1,1,False,,,,,
MonteCarloMomentumBuilder,3,8,-9.999895610835118,-10.0,0.00010438916488197947,0.5200479030609131,0.3974578380584717,0.1225900650024414,8,13,True,,,,,
MonteCarloMomentumBuilder,4,8,-12.96885123963218,-13.0,0.031148760367820216,0.5268237590789795,0.4018728733062744,0.12495088577270508,8,13,False,,,,,
MonteCarloMomentumBuilder,5,8,-21.95076916309066,-22.0,0.04923083690934149,0.801720142364502,0.6641700267791748,0.13755011558532715,9,14,False,,,,,
MonteCarloMomentumBuilder,6,8,-8.62425712717552,-7.0,1.62425712717552,1.148820161819458,0.9919590950012207,0.1568610668182373,10,13,False,,,,,
MonteCarloMomentumBuilder,7,8,-23.331501649876078,-24.0,0.6684983501239223,1.6341590881347656,1.4678568840026855,0.16630220413208008,11,9,False,,,,,
MonteCarloMomentumBuilder,8,8,-9.999942601535919,-10.0,5.7398464081259704e-05,1.2033579349517822,1.0565619468688965,0.14679598808288574,10,12,True,,,,,
MonteCarloMomentumBuilder,9,8,-9.671291729271882,-10.0,0.3287082707281179,1.1633684635162354,1.0070173740386963,0.15635108947753906,10,14,False,,,,,
MonteCarloMomentumBuilder,10,8,-14.960535289521275,-15.0,0.03946471047872535,1.12687087059021,0.9830858707427979,0.1437849998474121,10,13,False,,,,,
MonteCarloMomentumBuilder,11,8,-11.98295425302302,-12.0,0.01704574697697936,6.732593059539795,6.476037979125977,0.25655508041381836,20,12,False,,,,,
MonteCarloMomentumBuilder,12,8,-13.97755583541673,-10.0,3.97755583541673,1.738070011138916,1.547619104385376,0.19045090675354004,11,10,False,,,,,
MonteCarloMomentumBuilder,1,9,-9.999999993118848,-10.0,6.881151648485684e-09,0.028818845748901367,0.0001506805419921875,0.02866816520690918,1,1,True,,,,,
MonteCarloMomentumBuilder,2,9,10.000000006611288,500.0,489.9999999933887,0.026499032974243164,0.0001761913299560547,0.02632284164428711,1,1,False,,,,,
MonteCarloMomentumBuilder,3,9,-9.999792596079274,-10.0,0.0002074039207258238,0.5478329658508301,0.4075779914855957,0.14025497436523438,8,13,True,,,,,
MonteCarloMomentumBuilder,4,9,-12.999830443700333,-13.0,0.00016955629966730612,0.5812559127807617,0.45537900924682617,0.12587690353393555,8,13,True,,,,,
MonteCarloMomentumBuilder,5,9,-21.9407539528542,-22.0,0.059246047145798286,0.942802906036377,0.7949810028076172,0.14782190322875977,9,14,False,,,,,
MonteCarloMomentumBuilder,6,9,-8.301296314498167,-7.0,1.3012963144981669,1.2269060611724854,1.0629770755767822,0.16392898559570312,10,13,False,,,,,
MonteCarloMomentumBuilder,7,9,-22.497492457655973,-24.0,1.502507542344027,1.952165126800537,1.7395610809326172,0.21260404586791992,11,9,False,,,,,
MonteCarloMomentumBuilder,8,9,-9.99987181573631,-10.0,0.00012818426369065605,1.2680540084838867,1.1032359600067139,0.16481804847717285,10,12,True,,,,,
MonteCarloMomentumBuilder,9,9,-9.855725186916997,-10.0,0.14427481308300294,1.2300260066986084,1.0562260150909424,0.17379999160766602,10,14,False,,,,,
MonteCarloMomentumBuilder,10,9,-14.882637868527397,-15.0,0.11736213147260344,1.207888126373291,1.0430071353912354,0.16488099098205566,10,13,False,,,,,
MonteCarloMomentumBuilder,11,9,-11.962436119444295,-12.0,0.037563880555705254,7.131727933883667,6.834362983703613,0.2973649501800537,20,12,False,,,,,
MonteCarloMomentumBuilder,12,9,-13.805799923810728,-10.0,3.805799923810728,1.7512621879577637,1.56221604347229,0.18904614448547363,11,10,False,,,,,
MonteCarloMomentumBuilder,1,10,-9.999999993118848,-10.0,6.881151648485684e-09,0.023319005966186523,9.393692016601562e-05,0.023225069046020508,1,1,True,,,,,
MonteCarloMomentumBuilder,2,10,10.000000006611288,500.0,489.9999999933887,0.02305293083190918,9.298324584960938e-05,0.02295994758605957,1,1,False,,,,,
MonteCarloMomentumBuilder,3,10,-9.999998402886561,-10.0,1.5971134388337305e-06,0.5705280303955078,0.4261209964752197,0.14440703392028809,8,13,True,,,,,
MonteCarloMomentumBuilder,4,10,-12.999289118051031,-13.0,0.0007108819489687335,0.5684671401977539,0.43119001388549805,0.13727712631225586,8,13,True,,,,,
MonteCarloMomentumBuilder,5,10,-21.472465076642695,-22.0,0.5275349233573046,0.8827610015869141,0.7324039936065674,0.15035700798034668,9,14,False,,,,,
MonteCarloMomentumBuilder,6,10,-7.167899729372074,-7.0,0.1678997293720741,1.2004659175872803,1.0435400009155273,0.15692591667175293,10,13,False,,,,,
MonteCarloMomentumBuilder,7,10,-23.174072856357533,-24.0,0.8259271436424669,1.719139575958252,1.5299608707427979,0.1891787052154541,11,9,False,,,,,
MonteCarloMomentumBuilder,8,10,-9.999977755176392,-10.0,2.2244823608019715e-05,1.2649190425872803,1.1057312488555908,0.15918779373168945,10,12,True,,,,,
MonteCarloMomentumBuilder,9,10,-9.992230572036274,-10.0,0.007769427963726372,1.1919915676116943,1.0310757160186768,0.16091585159301758,10,14,False,,,,,
MonteCarloMomentumBuilder,10,10,-14.985828383859157,-15.0,0.014171616140842502,1.1987173557281494,1.0371031761169434,0.16161417961120605,10,13,False,,,,,
MonteCarloMomentumBuilder,11,10,-11.991226781586267,-12.0,0.00877321841373302,7.515919923782349,7.115242958068848,0.400676965713501,20,12,False,,,,,
MonteCarloMomentumBuilder,12,10,-13.969670952398815,-10.0,3.9696709523988147,2.8089401721954346,2.627133369445801,0.1818068027496338,11,10,False,,,,,
ADAPT-VQE,1,1,-9.999999999997954,-10.0,2.0463630789890885e-12,0.025987863540649414,0.025987863540649414,0.0,1,2,True,2.0,382.7770879963756,392.77708799637355,1.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,2,1,10.000000000019355,500.0,489.9999999999807,0.008935928344726562,0.008935928344726562,0.0,1,2,False,2.0,387.37406493769424,377.3740649376749,1.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,3,1,-9.999999999993008,-10.0,6.991740519879386e-12,0.05378293991088867,0.05378293991088867,0.0,2,2,True,3.0,110.85312864393784,120.85312864393084,2.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,4,1,-12.999999999999986,-13.0,1.4210854715202004e-14,0.03914976119995117,0.03914976119995117,0.0,2,2,True,3.0,121.47770415080407,134.47770415080407,2.0,Threshold converged
ADAPT-VQE,5,1,-19.999999891993504,-22.0,2.000000108006496,0.08671379089355469,0.08671379089355469,0.0,5,3,False,6.0,168.73166476851668,188.73166466051018,5.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,6,1,-8.999999991244067,-7.0,1.9999999912440671,0.11441779136657715,0.11441779136657715,0.0,4,2,False,5.0,248.0370243570634,257.03702434830745,4.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,7,1,-4.999998058980038,-24.0,19.00000194101996,0.19210124015808105,0.19210124015808105,0.0,5,2,False,6.0,166.01111021450842,171.01110827348845,5.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,8,1,-9.99999999993446,-10.0,6.554046194651164e-11,0.10863828659057617,0.10863828659057617,0.0,4,2,True,5.0,145.46540267302436,155.46540267295882,4.0,Threshold converged
ADAPT-VQE,9,1,-9.999999999999938,-10.0,6.217248937900877e-14,0.12624597549438477,0.12624597549438477,0.0,4,2,True,5.0,159.62687103849575,169.6268710384957,4.0,Threshold converged
ADAPT-VQE,10,1,-14.999999841435741,-15.0,1.585642586121594e-07,0.13575506210327148,0.13575506210327148,0.0,4,2,True,5.0,157.32838256783646,172.3283824092722,4.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,11,1,-11.999999998243656,-12.0,1.7563444032475672e-09,0.6985340118408203,0.6985340118408203,0.0,8,2,True,8.0,116.22307055381776,128.22307055206142,8.0,Maximum number of iterations reached
ADAPT-VQE,12,1,-13.999999987471007,-10.0,3.999999987471007,0.22792696952819824,0.22792696952819824,0.0,7,3,False,8.0,154.39187609781285,168.39187608528385,7.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,1,2,-9.999999999997954,-10.0,2.0463630789890885e-12,0.008983850479125977,0.008983850479125977,0.0,1,2,True,2.0,382.7770879963756,392.77708799637355,1.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,2,2,10.000000000019355,500.0,489.9999999999807,0.008505821228027344,0.008505821228027344,0.0,1,2,False,2.0,387.37406493769424,377.3740649376749,1.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,3,2,-9.999999999993008,-10.0,6.991740519879386e-12,0.026999950408935547,0.026999950408935547,0.0,2,2,True,3.0,110.85312864393784,120.85312864393084,2.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,4,2,-12.999999999999986,-13.0,1.4210854715202004e-14,0.02981090545654297,0.02981090545654297,0.0,2,2,True,3.0,121.47770415080407,134.47770415080407,2.0,Threshold converged
ADAPT-VQE,5,2,-19.999999891993504,-22.0,2.000000108006496,0.0856938362121582,0.0856938362121582,0.0,5,3,False,6.0,168.73166476851668,188.73166466051018,5.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,6,2,-8.999999991244067,-7.0,1.9999999912440671,0.10482287406921387,0.10482287406921387,0.0,4,2,False,5.0,248.0370243570634,257.03702434830745,4.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,7,2,-4.999998058980038,-24.0,19.00000194101996,0.19762611389160156,0.19762611389160156,0.0,5,2,False,6.0,166.01111021450842,171.01110827348845,5.0,Aborted due to a cyclic selection of evolution operators
ADAPT-VQE,8,2,-9.99999999993446,-10.0,6.554046194651164e-11,0.1064598560333252,0.1064598560333252,0.0,4,2,True,5.0,145.46540267302436,155.46540267295882,4.0,Threshold converged
ADAPT-VQE,9,2,-9.999999999999938,-10.0,6.217248937900877e-14,0.13652706146240234,0.13652706146240234,0.0,4,2,True,5.0,159.62687103849575,169.6268710384957,4.0,Threshold converged
ADAPT-VQE,10,2,-14.999999841435741,-15.0,1.585642586121594e-07,0.12688517570495605,0.12688517570495605,0.0,4,2,True,5.0,157.32838256783646,172.3283824092722,4.0,Aborted due to a cyclic selection of evolution operators
